%d/%m/%Y;AMAT;AMGN;CAT;DD;G;GENZ;GM;HON;KR;LLTC;MSFT;ORCL;PG;PHA;SO;TXN;UTX;WM;WYE;YHOO;market;t90
1/31/1997;0.373913049697876;0.0367816090583801;0.0368770770728588;0.164674639701843;0.0634083598852158;0.287356317043304;0.0582959651947021;0.0503731332719326;0.0268817208707333;0.112250715494156;0.23449319601059;-0.0688622742891312;0.074982576072216;-0.0289389062672853;-0.0187845304608345;0.229411765933037;0.0528301894664764;0.259740263223648;0.0810234546661377;0.992647051811218;0.0530322268605232;0.00451700016856194
2/28/1997;0.0253164563328028;0.0842572078108788;0.00805152952671051;-0.0164652224630117;-0.0409090891480446;-0.0803571417927742;-0.0105932205915451;0.0303374771028757;0.109947644174099;-0.0666666701436043;-0.0441176481544971;0.00964630208909512;0.0389189198613167;-0.0324503295123577;-0.00571428565308452;-0.0159489624202251;0.0832974910736084;-0.0264672040939331;0.0163313616067171;-0.107011072337627;-0.000885003129951656;0.00390199990943074
3/31/1997;-0.0839506164193153;-0.08588957041502;0.0255591049790382;-0.0116550112143159;-0.0821484997868538;-0.126213595271111;-0.0431965440511703;-0.0138408308848739;-0.0377358496189117;-0.0274725276976824;-0.0596153847873211;-0.0175159238278866;-0.0447450578212738;0.0515463910996914;-0.0287356320768595;-0.0269692055881023;0.00664451811462641;-0.0862884148955345;-0.0625;-0.0702479332685471;-0.0443985648453236;0.0042820000089705
4/30/1997;0.183288410305977;0.0536912754178047;0.114018693566322;0.00117924530059099;0.173356279730797;0.0277777779847384;0.0451467260718346;0.0140350880101323;0.0784313753247261;0.136723160743713;0.325153380632401;0.0307941660284996;0.0997821316123009;0.114379085600376;-0.0355029590427876;0.1919866502285;-0.00165016506798565;0.0273738671094179;0.102083332836628;0.213333338499069;0.0424719527363777;0.00484400009736419
5/30/1997;0.189066052436829;0.13588111102581;0.0969101116061211;0.0294935218989849;0.0455882363021374;0.0324324332177639;0;0.0658823549747467;-0.0590909086167812;-0.00248756213113666;0.0205761324614286;0.172955974936485;0.0964214727282524;0.0360117293894291;0.0527607351541519;0.00560224102810025;0.0669090896844864;0.126582279801369;0.155538752675056;-0.0549450553953648;0.0712622404098511;0.00483699981123209
6/30/1997;0.0852490440011024;-0.130841121077538;0.0998719558119774;0.157652467489243;0.0661040768027306;0.162303671240807;-0.0283224396407604;0.0944625437259674;0.120772950351238;0.0324189513921738;0.0191532261669636;0.0804289579391479;0.0244786944240332;-0.0213068183511496;0.0355029590427876;-0.0614763237535954;0.0326594077050686;0.0741573050618172;0.00657894741743803;0.0930232554674149;0.0442010350525379;0.00422800006344914
7/31/1997;0.297440409660339;0.0118279568850994;0.047729916870594;0.0666003972291946;0.0471240095794201;-0.0069875349290669;0.109865471720696;0.0982142835855484;0.0193965509533882;0.29342994093895;0.119683481752872;0.0806451588869095;0.080566368997097;0.15529753267765;0.0177142843604088;0.368029743432999;0.018825301900506;0.161422595381737;0.0776143819093704;0.602836906909943;0.0763188973069191;0.00453000003471971
8/29/1997;0.0272108837962151;-0.157279491424561;0.0368303582072258;-0.0661323368549347;-0.162878781557083;0.0321100912988186;0.0222222227603197;-0.102195121347904;0.0190274845808744;-0.0196261685341597;-0.0658127218484879;0.0505166463553905;-0.124897286295891;-0.113618090748787;-0.0398860387504101;-0.0119565213099122;-0.0732002928853035;-0.133815556764603;-0.121637605130672;0.0530973449349403;-0.0364434272050858;0.00433700019493699
9/30/1997;0.00927152298390865;-0.0327868834137917;-0.0710441321134567;-0.0120361084118485;0.0414781309664249;0.0577777773141861;0.0667330697178841;0.0295230876654387;0.00207468890585005;0.0486177317798138;0.000945626467000693;-0.0442622937262058;0.0375586859881878;-0.0310320369899273;0.0712166205048561;0.1808140873909;0.0376301035284996;0.164926931262016;0.0138888889923692;0.263655453920364;0.0580265186727047;0.00486300000920892
10/31/1997;-0.299212604761124;0.0273794010281563;-0.0451911948621273;-0.0761421322822571;0.0343519188463688;-0.0798319354653358;-0.041083101183176;-0.152941182255745;0.0807453393936157;-0.0845818147063255;-0.0174775626510382;-0.0180102922022343;-0.0117285065352917;0.0961538478732109;0.031024930998683;-0.203824624419212;-0.135802462697029;-0.0148028675466776;0.015410958789289;-0.125311717391014;-0.0341216996312141;0.00416899984702468
11/28/1997;-0.0112359551712871;0.0380710661411285;-0.0646341443061829;0.0703736245632172;0.0364912264049053;-0.0205479450523853;-0.0428432337939739;0.0348611101508141;0.0555555559694767;0.0238568596541882;0.0884615406394005;-0.0689956322312355;0.120404414832592;0.0226315781474113;0.0463215261697769;-0.0697129443287849;0.0749642848968506;0.010045662522316;-0.0523777417838573;0.166072696447372;0.0311145950108767;0.0039860000833869
12/31/1997;-0.0871212109923363;0.0586797073483467;0.0117340283468366;-0.00825593434274197;0.0880162492394447;0.0349650345742702;0.0580364800989628;0.0454545468091965;0.0671506375074387;-0.104854367673397;-0.0865724384784698;-0.330206364393234;0.0475799851119518;-0.0386266112327576;0.078125;-0.0914861485362053;-0.0283569637686014;-0.0768535286188126;0.0957923009991646;0.354523241519928;0.0180409047752619;0.00511199980974197
1/30/1998;0.0892116203904152;-0.0762124732136726;-0.00515463901683688;-0.0572320483624935;-0.017149968072772;-0.0382882878184319;-0.0462962947785854;0.00322061195038259;0.0646258518099785;0.150715827941895;0.15425531566143;0.0420168079435825;-0.0148472981527448;0.129464283585548;-0.0474396124482155;0.213888883590698;0.115879826247692;0.0114005878567696;0.247549012303352;-0.0848375484347343;0.00442387722432613;0.00467699998989701
2/27/1998;0.121904760599136;0.0625;0.13671875;0.0883443728089333;0.0964467003941536;0.107728339731693;0.198489755392075;0.0969502404332161;0.0798722058534622;0.143396228551865;0.136154174804688;0.0591397844254971;0.0829346105456352;0.0783662721514702;0.015424164943397;0.0617848969995975;0.103046156466007;0.0447470806539059;-0.0131761627271771;0.154832348227501;0.0728278011083603;0.00369299994781613
3/31/1998;-0.0407470278441906;0.145882353186607;0.0091638034209609;0.109072372317314;0.0989583358168602;0.0824524313211441;-0.0172257479280233;-0.0132158594205976;0.093195267021656;-0.0891089141368866;0.0560471974313259;0.281725883483887;-0.00589101621881127;0.0171149149537086;0.121518984436989;-0.0668103471398354;0.0335899218916893;0.0684357509016991;0.0173333324491978;0.263023048639297;0.0513577982783318;0.00487799989059567
4/30/1998;0.0230088494718075;-0.0205338802188635;0.0385925099253654;0.0707720592617989;-0.0252343341708183;-0.033203125;-0.00553505541756749;0.0431547611951828;-0.0933694168925285;0.167536228895187;0.00698324013501406;-0.180198013782501;-0.0229333341121674;0.0168269239366055;-0.0307900682091713;0.186327949166298;0.0663507133722305;-0.0189106743782759;-0.0235910881310701;0.286680191755295;0.0109349163249135;0.00462599983438849
5/29/1998;-0.114186853170395;0.0146750528365374;-0.0351262353360653;0.0648927018046379;0.0146182999014854;-0.115151517093182;0.0742115005850792;-0.0208273883908987;0.0253731347620487;-0.131211176514626;-0.0589459091424942;-0.0869565233588219;0.0205323193222284;0.0478487014770508;0.00235849060118198;-0.19785575568676;-0.0414222218096256;0.00802854634821415;0.0422013439238071;-0.0793484002351761;-0.0254496596753597;0.00421700021252036
6/30/1998;-0.078125;0.08057851344347;-0.0369738340377808;-0.0323886647820473;-0.0288153681904078;-0.0662100464105606;-0.0704347789287567;0.038011696189642;-0.00145560409873724;-0.137622877955437;0.277818709611893;0.0396825410425663;0.0856929942965508;0.00902934558689594;0.0423529408872128;0.133657351136208;-0.0159574467688799;-0.0774336308240891;0.0711513608694077;0.438356161117554;0.0327005498111248;0.00438100006431341
7/31/1998;0.135593220591545;0.1233269572258;-0.0776137039065361;-0.169874474406242;-0.0791208818554878;0.231051340699196;0.0823199227452278;-0.0197183098644018;0.103498540818691;-0.00712953368201852;0.0144175319001079;0.0788804069161415;-0.126932054758072;0.0134228188544512;-0.0669074505567551;0.0196784567087889;0.0364864878356457;-0.0758169814944267;-0.00483091780915856;0.15515872836113;-0.0230954512953758;0.00437200022861362
8/31/1998;-0.266791045665741;-0.171063825488091;-0.134020611643791;-0.0608870983123779;-0.212918654084206;-0.14200596511364;-0.18928262591362;-0.207758620381355;-0.0488771460950375;-0.214211076498032;-0.127345085144043;-0.247641503810883;-0.0343195274472237;-0.0281677711755037;0.102941177785397;-0.202105268836021;-0.239400267601013;-0.198748037219048;-0.0225242711603642;-0.24149776995182;-0.15685074031353;0.00450999988242984
9/30/1998;0.0279898215085268;0.241273105144501;0.0595238097012043;-0.0280777532607317;-0.0699088126420975;0.337962955236435;-0.0559139773249626;0.0309653915464878;0.111111111938953;0.0638297870755196;0.147231265902519;0.460815042257309;-0.0702614411711693;0.0227272734045982;0.0466666668653488;0.118733510375023;0.0534022375941277;0.0546875;0.0498753115534782;0.876811623573303;0.064144603908062;0.00510200019925833
10/30/1998;0.373762369155884;0.039702232927084;0.0165730342268944;0.0266666673123837;0.181437909603119;0.164359867572784;0.15148064494133;0.100706711411476;0.109999999403954;0.193900004029274;-0.0380465649068356;0.0150214591994882;0.250931471586227;-0.277777791023254;-0.0310828015208244;0.207971692085266;0.246116101741791;0.115777775645256;-0.0700712576508522;0.0103764478117228;0.0743868350982666;0.00380899989977479
11/30/1998;0.117117114365101;-0.0421638824045658;0.100139081478119;0.0255411248654127;0.0194174759089947;0.0188707038760185;0.113748766481876;0.133868381381035;-0.0439189188182354;0.175052404403687;0.152302250266075;0.158562362194061;-0.0119802681729198;0.116123080253601;0.0465631932020187;0.194525897502899;0.129107609391212;0.035058431327343;0.0952745825052261;0.467399090528488;0.0618030726909637;0.00356499990448356
12/31/1998;0.101612903177738;0.389534890651703;-0.0695322379469872;-0.0987261161208153;0.0408163256943226;0.182763740420341;0.0241502691060305;0.00710227293893695;0.140164896845818;0.27832293510437;0.13678278028965;0.259124100208282;0.0420827381312847;0.0482758618891239;-0.0148305082693696;0.121112927794456;0.0145772593095899;-0.00967741943895817;0.0562060885131359;0.23404948413372;0.0633097514510155;0.00395100004971027
1/29/1999;0.480234265327454;0.222355052828789;-0.051902174949646;-0.0353356897830963;0.226196080446243;0.0954773873090744;0.254148483276367;-0.119887165725231;0.0495867766439915;0.136859729886055;0.261829644441605;0.284057974815369;-0.00167008896823972;0.00131578953005373;-0.0615913979709148;0.155737221240997;0.098275862634182;0.100456029176712;0.0410199575126171;0.495120018720627;0.0382889099419117;0.00357199995778501
2/26/1999;-0.119683481752872;-0.0229828841984272;0.0519480518996716;0.00927960872650146;-0.0779914557933807;-0.174311921000481;-0.0745125338435173;0.0652564093470573;0.0187007877975702;-0.138820633292198;-0.142142862081528;0.00902934558689594;-0.0151306744664907;-0.0414191856980324;-0.0696055665612221;-0.0979772433638573;0.0401674509048462;-0.0476190485060215;0.0176783818751574;-0.133380383253098;-0.0378703065216541;0.00304200011305511
3/31/1999;0.108988761901855;0.199199199676514;0.00823045242577791;0.131546899676323;0.101969875395298;0.120833329856396;0.0543527640402317;0.188821747899055;-0.0743961334228516;0.169757485389709;0.194004997611046;-0.291946321725845;0.0942737460136414;0.00823045242577791;-0.0698254331946373;0.112824104726315;0.0933400616049767;0.021874999627471;0.0966386571526527;0.0969055369496346;0.0379977077245712;0.00433100014925003
4/30/1999;-0.130699083209038;-0.179465770721436;0.407891154289246;0.217438101768494;-0.119495265185833;-0.251548945903778;0.0237068962305784;0.194409146904945;-0.0929018780589104;0.110536582767963;-0.0927475616335869;0.0260663498193026;-0.0392086803913116;-0.0149659868329763;0.175227880477905;0.0298236776143312;0.0696815848350525;0.0119877671822906;-0.0651341006159782;0.0374907217919827;0.0488305799663067;0.00355700007639825
5/28/1999;0.0256410259753466;0.0295015256851912;-0.147572815418243;-0.0693191885948181;-0.0227544903755188;0.0745033100247383;-0.071253314614296;-0.00880851037800312;0.0782508626580238;-0.0681318715214729;-0.00768639519810677;-0.0831408798694611;-0.0046635577455163;-0.0822099447250366;0.048498846590519;0.0709914341568947;-0.140742018818855;-0.0714285746216774;-0.0516393445432186;-0.152772814035416;-0.0208354704082012;0.00350399990566075
6/30/1999;0.343181818723679;-0.0375494062900543;0.0933940783143044;0.043935053050518;-0.196078434586525;0.213406324386597;-0.0434782616794109;0.0850376784801483;-0.0458911433815956;0.268867909908295;0.11773818731308;0.496221661567688;-0.0441767051815987;-0.0466867461800575;-0.0660792961716652;0.316571414470673;0.160120844841003;-0.0687397718429565;-0.00433839485049248;0.163851350545883;0.0508844405412674;0.00447499984875321
7/30/1999;-0.0262267347425222;0.262833684682846;-0.0175000000745058;0.0558096989989281;0.0676219537854195;0.166237115859985;-0.0738636329770088;0.0267857145518065;-0.0536912754178047;-0.0867657959461212;-0.0485100485384464;0.0252525247633457;0.0182913169264793;-0.0078988941386342;0.0079245287925005;0.000590277777519077;-0.0737847238779068;-0.028119508177042;-0.111111111938953;-0.207910016179085;-0.0306355692446232;0.004141999874264
8/31/1999;-0.0121633363887668;0.0821138247847557;-0.0341151393949986;-0.116464473307133;0.0687679052352905;-0.00220994465053082;0.0920245423913002;-0.0476135276257992;-0.125295504927635;0.0254582483321428;0.0786598697304726;-0.0410509034991264;0.0959282293915749;0.0485350303351879;0.0260663498193026;0.139756947755814;-0.00543580111116171;-0.0746812373399735;-0.181862741708755;0.0810810774564743;-0.0100894644856453;0.00417000008746982
9/30/1999;0.0932277888059616;-0.0202855002135038;-0.0320088304579258;-0.0453648902475834;-0.272117972373962;-0.201550394296646;-0.0500000007450581;-0.0244150552898645;-0.0459459461271763;-0.0660377368330956;-0.0216070227324963;0.246575340628624;-0.055415615439415;-0.132218837738037;-0.048498846590519;0.00228484394028783;-0.103024572134018;-0.078740157186985;0;0.21694914996624;-0.0228536706417799;0.00456500006839633
10/29/1999;0.156074017286301;-0.021472392603755;0.0150513108819723;0.0650826469063759;0.0724861845374107;-0.151178911328316;0.11916583776474;-0.050052136182785;-0.0566572248935699;0.190473154187202;0.0220841951668262;0.0453296713531017;0.122079998254776;0.0788091048598289;0.0445631071925163;0.0917021259665489;0.0200210753828287;0.23752136528492;0.259036153554916;-0.00243732589296997;0.0622323490679264;0.00394000019878149
